351	ppp	0	3
352	ppp	0	4
353	ppp	0	4
354	ppp	0	2
355	ppp	0	3
356	ppp	0	5
357	ppp	0	5
358	ppp	0	1
359	ppp	0	1
360	ppp	0	5
361	ppp	0	4
362	ppp	0	5
363	ppp	0	1
364	ppp	0	5
365	ppp	0	0
366	ppp	0	2
367	ppp	0	0
368	ppp	0	0
369	ppp	0	4
370	ppp	0	1
371	ppp	0	0
372	ppp	0	1
373	ppp	0	0
374	ppp	0	5
375	ppp	0	0
376	ppp	0	4
377	ppp	0	5
378	ppp	0	0
379	ppp	0	2
380	ppp	0	0
381	ppp	0	3
382	ppp	0	1
383	ppp	0	1
384	ppp	0	1
385	ppp	0	5
386	ppp	0	5
387	ppp	0	0
388	ppp	0	2
389	ppp	0	2
390	ppp	0	0
391	ppp	0	3
392	ppp	0	1
393	ppp	0	3
394	ppp	0	3
395	ppp	0	2
396	ppp	0	2
397	ppp	0	0
398	ppp	0	3
399	ppp	0	4
400	ppp	0	4
401	ppp	0	0
402	ppp	0	0
403	ppp	0	4
404	ppp	0	4
405	ppp	0	1
406	ppp	0	5
407	ppp	0	0
408	ppp	0	1
409	ppp	0	3
410	ppp	0	4
411	ppp	0	1
412	ppp	0	5
413	ppp	0	2
414	ppp	0	4
415	ppp	0	4
416	ppp	0	2
417	ppp	0	0
418	ppp	0	5
419	ppp	0	5
420	ppp	0	1
421	ppp	0	5
422	ppp	0	1
423	ppp	0	4
424	ppp	0	2
425	ppp	0	1
426	ppp	0	5
427	ppp	0	3
428	ppp	0	0
429	ppp	0	1
430	ppp	0	2
431	ppp	0	1
432	ppp	0	4
433	ppp	0	3
434	ppp	0	2
435	ppp	0	4
436	ppp	0	5
437	ppp	0	3
438	ppp	0	1
439	ppp	0	1
440	ppp	0	4
441	ppp	0	5
442	ppp	0	4
443	ppp	0	5
444	ppp	0	0
445	ppp	0	2
446	ppp	0	0
447	ppp	0	3
448	ppp	0	1
449	ppp	0	3
450	ppp	0	3
451	ppp	0	1
452	ppp	0	2
453	ppp	0	5
454	ppp	0	0
455	ppp	0	5
456	ppp	0	5
457	ppp	0	1
458	ppp	0	3
459	ppp	0	5
460	ppp	0	3
461	ppp	0	0
462	ppp	0	4
463	ppp	0	5
464	ppp	0	0
465	ppp	0	0
466	ppp	0	4
467	ppp	0	5
468	ppp	0	4
469	ppp	0	5
470	ppp	0	5
471	ppp	0	4
472	ppp	0	2
473	ppp	0	5
474	ppp	0	3
475	ppp	0	1
476	ppp	0	4
477	ppp	0	1
478	ppp	0	5
479	ppp	0	1
480	ppp	0	2
481	ppp	0	1
482	ppp	0	5
483	ppp	0	0
484	ppp	0	5
485	ppp	0	0
486	ppp	0	0
487	ppp	0	3
488	ppp	0	3
489	ppp	0	0
490	ppp	0	2
491	ppp	0	1
492	ppp	0	2
493	ppp	0	3
494	ppp	0	1
495	ppp	0	4
496	ppp	0	0
497	ppp	0	1
498	ppp	0	3
499	ppp	0	5
500	ppp	0	3
501	ppp	0	0
502	ppp	0	1
503	ppp	0	4
504	ppp	0	2
505	ppp	0	2
506	ppp	0	5
507	ppp	0	2
508	ppp	0	1
509	ppp	0	1
510	ppp	0	4
511	ppp	0	5
512	ppp	0	1
513	ppp	0	1
514	ppp	0	3
515	ppp	0	0
516	ppp	0	3
517	ppp	0	5
518	ppp	0	4
519	ppp	0	3
520	ppp	0	5
521	ppp	0	1
522	ppp	0	1
523	ppp	0	0
524	ppp	0	1
525	ppp	0	3
526	ppp	0	5
527	ppp	0	0
528	ppp	0	1
529	ppp	0	1
530	ppp	0	0
531	ppp	0	3
532	ppp	0	3
533	ppp	0	0
534	ppp	0	4
535	ppp	0	1
536	ppp	0	4
537	ppp	0	4
538	ppp	0	5
539	ppp	0	1
540	ppp	0	3
541	ppp	0	2
542	ppp	0	1
543	ppp	0	4
544	ppp	0	3
545	ppp	0	1
546	ppp	0	2
547	ppp	0	4
548	ppp	0	2
549	ppp	0	4
550	ppp	0	3
551	ppp	0	5
552	ppp	0	0
553	ppp	0	1
554	ppp	0	0
555	ppp	0	1
556	ppp	0	0
557	ppp	0	2
558	ppp	0	0
559	ppp	0	3
560	ppp	0	1
561	ppp	0	2
562	ppp	0	1
563	ppp	0	4
564	ppp	0	2
565	ppp	0	0
566	ppp	0	5
567	ppp	0	4
568	ppp	0	4
569	ppp	0	3
570	ppp	0	1
571	ppp	0	0
572	ppp	0	1
573	ppp	0	0
574	ppp	0	1
575	ppp	0	1
576	ppp	0	4
577	ppp	0	0
578	ppp	0	3
579	ppp	0	3
580	ppp	0	2
581	ppp	0	3
582	ppp	0	0
583	ppp	0	3
584	ppp	0	3
585	ppp	0	1
586	ppp	0	3
587	ppp	0	0
588	ppp	0	5
589	ppp	0	5
590	ppp	0	3
591	ppp	0	4
592	ppp	0	3
593	ppp	0	2
594	ppp	0	5
595	ppp	0	5
596	ppp	0	1
597	ppp	0	1
598	ppp	0	0
599	ppp	0	0
600	ppp	0	4
601	ppp	0	5
602	ppp	0	1
603	ppp	0	1
604	ppp	0	2
605	ppp	0	3
606	ppp	0	2
607	ppp	0	0
608	ppp	0	1
609	ppp	0	3
610	ppp	0	3
611	ppp	0	3
612	ppp	0	3
613	ppp	0	2
614	ppp	0	2
615	ppp	0	1
616	ppp	0	5
617	ppp	0	2
618	ppp	0	1
619	ppp	0	4
620	ppp	0	4
621	ppp	0	4
622	ppp	0	3
623	ppp	0	1
624	ppp	0	5
625	ppp	0	4
626	ppp	0	3
627	ppp	0	2
628	ppp	0	3
629	ppp	0	3
630	ppp	0	2
631	ppp	0	1
632	ppp	0	2
633	ppp	0	3
634	ppp	0	4
635	ppp	0	5
636	ppp	0	3
637	ppp	0	2
638	ppp	0	3
639	ppp	0	2
640	ppp	0	5
641	ppp	0	0
642	ppp	0	5
643	ppp	0	4
644	ppp	0	2
645	ppp	0	4
646	ppp	0	2
647	ppp	0	3
648	ppp	0	5
649	ppp	0	5
650	ppp	0	4
651	ppp	0	2
652	ppp	0	4
653	ppp	0	0
654	ppp	0	1
655	ppp	0	1
656	ppp	0	0
657	ppp	0	1
658	ppp	0	2
659	ppp	0	4
660	ppp	0	1
661	ppp	0	1
662	ppp	0	5
663	ppp	0	3
664	ppp	0	2
665	ppp	0	5
666	ppp	0	1
667	ppp	0	3
668	ppp	0	3
669	ppp	0	5
670	ppp	0	2
671	ppp	0	5
672	ppp	0	2
673	ppp	0	3
674	ppp	0	1
675	ppp	0	5
676	ppp	0	2
677	ppp	0	0
678	ppp	0	2
679	ppp	0	5
680	ppp	0	1
681	ppp	0	4
682	ppp	0	5
683	ppp	0	0
684	ppp	0	1
685	ppp	0	4
686	ppp	0	2
687	ppp	0	2
688	ppp	0	5
689	ppp	0	2
690	ppp	0	2
691	ppp	0	1
692	ppp	0	2
693	ppp	0	4
694	ppp	0	1
695	ppp	0	1
696	ppp	0	1
697	ppp	0	4
698	ppp	0	2
699	ppp	0	3
700	ppp	0	0
701	ppp	0	2
702	ppp	0	2
703	ppp	0	1
704	ppp	0	2
705	ppp	0	1
706	ppp	0	1
707	ppp	0	1
708	ppp	0	4
709	ppp	0	4
710	ppp	0	3
711	ppp	0	4
712	ppp	0	3
713	ppp	0	2
714	ppp	0	5
715	ppp	0	2
716	ppp	0	1
717	ppp	0	4
718	ppp	0	3
719	ppp	0	0
720	ppp	0	2
721	ppp	0	3
722	ppp	0	3
723	ppp	0	0
724	ppp	0	4
725	ppp	0	5
726	ppp	0	0
727	ppp	0	0
728	ppp	0	3
729	ppp	0	5
730	ppp	0	3
731	ppp	0	0
732	ppp	0	3
733	ppp	0	5
734	ppp	0	4
735	ppp	0	2
736	ppp	0	1
737	ppp	0	2
738	ppp	0	0
739	ppp	0	3
740	ppp	0	3
741	ppp	0	4
742	ppp	0	2
743	ppp	0	3
744	ppp	0	2
745	ppp	0	2
746	ppp	0	0
747	ppp	0	0
748	ppp	0	5
749	ppp	0	2
750	ppp	0	3
751	ppp	0	0
752	ppp	0	5
753	ppp	0	0
754	ppp	0	5
755	ppp	0	3
756	ppp	0	5
757	ppp	0	5
758	ppp	0	0
759	ppp	0	5
760	ppp	0	3
761	ppp	0	3
762	ppp	0	2
763	ppp	0	0
764	ppp	0	0
765	ppp	0	0
766	ppp	0	4
767	ppp	0	3
768	ppp	0	0
769	ppp	0	3
770	ppp	0	5
771	ppp	0	4
772	ppp	0	5
773	ppp	0	1
774	ppp	0	1
775	ppp	0	3
776	ppp	0	2
777	ppp	0	5
778	ppp	0	0
779	ppp	0	2
780	ppp	0	1
781	ppp	0	1
782	ppp	0	5
783	ppp	0	1
784	ppp	0	1
785	ppp	0	1
786	ppp	0	5
787	ppp	0	2
788	ppp	0	3
789	ppp	0	2
790	ppp	0	4
791	ppp	0	5
792	ppp	0	3
793	ppp	0	5
794	ppp	0	2
795	ppp	0	5
796	ppp	0	0
797	ppp	0	5
798	ppp	0	3
799	ppp	0	1
800	ppp	0	4
801	ppp	0	0
802	ppp	0	0
803	ppp	0	2
804	ppp	0	5
805	ppp	0	4
806	ppp	0	1
807	ppp	0	2
808	ppp	0	4
809	ppp	0	1
810	ppp	0	4
811	ppp	0	0
812	ppp	0	2
813	ppp	0	1
814	ppp	0	0
815	ppp	0	5
816	ppp	0	3
817	ppp	0	4
818	ppp	0	4
819	ppp	0	3
820	ppp	0	3
821	ppp	0	3
822	ppp	0	3
823	ppp	0	0
824	ppp	0	5
825	ppp	0	1
826	ppp	0	0
827	ppp	0	5
828	ppp	0	0
829	ppp	0	0
830	ppp	0	0
831	ppp	0	2
832	ppp	0	5
833	ppp	0	1
834	ppp	0	5
835	ppp	0	0
836	ppp	0	5
837	ppp	0	4
838	ppp	0	2
839	ppp	0	5
840	ppp	0	4
841	ppp	0	0
842	ppp	0	1
843	ppp	0	1
844	ppp	0	3
845	ppp	0	5
846	ppp	0	3
847	ppp	0	4
848	ppp	0	3
849	ppp	0	2
850	ppp	0	5
851	ppp	0	1
852	ppp	0	2
853	ppp	0	3
854	ppp	0	3
855	ppp	0	0
856	ppp	0	3
857	ppp	0	0
858	ppp	0	1
859	ppp	0	3
860	ppp	0	3
861	ppp	0	1
862	ppp	0	5
863	ppp	0	4
864	ppp	0	3
865	ppp	0	0
866	ppp	0	2
867	ppp	0	5
868	ppp	0	0
869	ppp	0	1
870	ppp	0	1
871	ppp	0	3
872	ppp	0	2
873	ppp	0	2
874	ppp	0	1
875	ppp	0	2
876	ppp	0	0
877	ppp	0	0
878	ppp	0	1
879	ppp	0	0
880	ppp	0	5
881	ppp	0	2
882	ppp	0	0
883	ppp	0	5
884	ppp	0	5
885	ppp	0	5
886	ppp	0	4
887	ppp	0	3
888	ppp	0	2
889	ppp	0	4
890	ppp	0	2
891	ppp	0	3
892	ppp	0	2
893	ppp	0	5
894	ppp	0	4
895	ppp	0	2
896	ppp	0	4
897	ppp	0	2
898	ppp	0	2
899	ppp	0	4
900	ppp	0	1
901	ppp	0	4
902	ppp	0	5
903	ppp	0	4
904	ppp	0	1
905	ppp	0	4
906	ppp	0	2
907	ppp	0	5
908	ppp	0	2
909	ppp	0	5
910	ppp	0	1
911	ppp	0	2
912	ppp	0	0
913	ppp	0	4
914	ppp	0	5
915	ppp	0	2
916	ppp	0	1
917	ppp	0	1
918	ppp	0	4
919	ppp	0	0
920	ppp	0	4
921	ppp	0	3
922	ppp	0	0
923	ppp	0	3
924	ppp	0	0
925	ppp	0	5
926	ppp	0	2
927	ppp	0	2
928	ppp	0	3
929	ppp	0	2
930	ppp	0	2
931	ppp	0	5
932	ppp	0	0
933	ppp	0	1
934	ppp	0	4
935	ppp	0	2
936	ppp	0	3
937	ppp	0	2
938	ppp	0	1
939	ppp	0	2
940	ppp	0	2
941	ppp	0	3
942	ppp	0	2
943	ppp	0	2
944	ppp	0	3
945	ppp	0	4
946	ppp	0	0
947	ppp	0	5
948	ppp	0	0
949	ppp	0	2
950	ppp	0	2
951	ppp	0	0
952	ppp	0	0
953	ppp	0	4
954	ppp	0	4
955	ppp	0	2
956	ppp	0	3
957	ppp	0	2
958	ppp	0	5
959	ppp	0	5
960	ppp	0	2
961	ppp	0	3
962	ppp	0	5
963	ppp	0	3
964	ppp	0	0
965	ppp	0	5
966	ppp	0	0
967	ppp	0	5
968	ppp	0	2
969	ppp	0	1
970	ppp	0	0
971	ppp	0	4
972	ppp	0	1
973	ppp	0	5
974	ppp	0	2
975	ppp	0	3
976	ppp	0	0
977	ppp	0	1
978	ppp	0	2
979	ppp	0	3
980	ppp	0	3
981	ppp	0	2
982	ppp	0	5
983	ppp	0	3
984	ppp	0	5
985	ppp	0	4
986	ppp	0	1
987	ppp	0	5
988	ppp	0	2
989	ppp	0	2
990	ppp	0	1
991	ppp	0	4
992	ppp	0	4
993	ppp	0	5
994	ppp	0	5
995	ppp	0	5
996	ppp	0	4
997	ppp	0	0
998	ppp	0	2
999	ppp	0	3
1000	ppp	0	2
1001	ppp	0	3
1002	ppp	0	2
1003	ppp	0	4
1004	ppp	0	0
1005	ppp	0	4
1006	ppp	0	4
1007	ppp	0	0
1008	ppp	0	5
1009	ppp	0	3
1010	ppp	0	3
1011	ppp	0	1
1012	ppp	0	0
1013	ppp	0	4
1014	ppp	0	1
1015	ppp	0	4
1016	ppp	0	2
1017	ppp	0	2
1018	ppp	0	5
1019	ppp	0	0
1020	ppp	0	5
1021	ppp	0	1
1022	ppp	0	1
1023	ppp	0	5
1024	ppp	0	5
1025	ppp	0	5
1026	ppp	0	4
1027	ppp	0	0
1028	ppp	0	1
1029	ppp	0	3
1030	ppp	0	0
1031	ppp	0	1
1032	ppp	0	5
1033	ppp	0	5
1034	ppp	0	2
1035	ppp	0	5
1036	ppp	0	3
1037	ppp	0	3
1038	ppp	0	5
1039	ppp	0	3
1040	ppp	0	3
1041	ppp	0	2
1042	ppp	0	1
1043	ppp	0	5
1044	ppp	0	0
1045	ppp	0	3
1046	ppp	0	2
1047	ppp	0	0
1048	ppp	0	1
1049	ppp	0	4
1050	ppp	0	3
1051	ppp	0	0
1052	ppp	0	5
1053	ppp	0	4
1054	ppp	0	5
1055	ppp	0	2
1056	ppp	0	1
1057	ppp	0	0
1058	ppp	0	4
1059	ppp	0	2
1060	ppp	0	2
1061	ppp	0	0
1062	ppp	0	5
1063	ppp	0	2
1064	ppp	0	2
1065	ppp	0	3
1066	ppp	0	1
1067	ppp	0	5
1068	ppp	0	4
1069	ppp	0	0
1070	ppp	0	3
1071	ppp	0	3
1072	ppp	0	2
1073	ppp	0	5
1074	ppp	0	1
1075	ppp	0	0
1076	ppp	0	5
1077	ppp	0	5
1078	ppp	0	2
1079	ppp	0	3
1080	ppp	0	4
1081	ppp	0	2
1082	ppp	0	1
1083	ppp	0	1
1084	ppp	0	1
1085	ppp	0	3
1086	ppp	0	1
1087	ppp	0	4
1088	ppp	0	1
1089	ppp	0	5
1090	ppp	0	5
1091	ppp	0	4
1092	ppp	0	1
1093	ppp	0	3
1094	ppp	0	5
1095	ppp	0	0
1096	ppp	0	2
1097	ppp	0	4
1098	ppp	0	0
1099	ppp	0	2
1100	ppp	0	4
1101	ppp	0	3
1102	ppp	0	4
1103	ppp	0	2
1104	ppp	0	2
1105	ppp	0	0
1106	ppp	0	3
1107	ppp	0	2
1108	ppp	0	1
1109	ppp	0	0
1110	ppp	0	5
1111	ppp	0	4
1112	ppp	0	1
1113	ppp	0	2
1114	ppp	0	3
1115	ppp	0	0
1116	ppp	0	1
1117	ppp	0	1
1118	ppp	0	1
1119	ppp	0	4
1120	ppp	0	2
1121	ppp	0	2
1122	ppp	0	3
1123	ppp	0	1
1124	ppp	0	3
1125	ppp	0	3
1126	ppp	0	3
1127	ppp	0	0
1128	ppp	0	4
1129	ppp	0	1
1130	ppp	0	0
1131	ppp	0	4
1132	ppp	0	3
1133	ppp	0	3
1134	ppp	0	0
1135	ppp	0	1
1136	ppp	0	4
1137	ppp	0	5
1138	ppp	0	2
1139	ppp	0	3
1140	ppp	0	5
1141	ppp	0	5
1142	ppp	0	2
1143	ppp	0	2
1144	ppp	0	5
1145	ppp	0	0
1146	ppp	0	1
1147	ppp	0	0
1148	ppp	0	5
1149	ppp	0	2
1150	ppp	0	4
1151	ppp	0	2
1152	ppp	0	5
1153	ppp	0	0
1154	ppp	0	2
1155	ppp	0	3
1156	ppp	0	1
1157	ppp	0	3
1158	ppp	0	3
1159	ppp	0	2
1160	ppp	0	1
1161	ppp	0	3
1162	ppp	0	5
1163	ppp	0	3
1164	ppp	0	0
1165	ppp	0	4
1166	ppp	0	0
1167	ppp	0	0
1168	ppp	0	1
1169	ppp	0	3
1170	ppp	0	2
1171	ppp	0	1
1172	ppp	0	3
1173	ppp	0	3
1174	ppp	0	5
1175	ppp	0	0
1176	ppp	0	0
1177	ppp	0	2
1178	ppp	0	4
1179	ppp	0	5
1180	ppp	0	4
1181	ppp	0	4
1182	ppp	0	4
1183	ppp	0	4
1184	ppp	0	1
1185	ppp	0	2
1186	ppp	0	0
1187	ppp	0	3
1188	ppp	0	2
1189	ppp	0	2
1190	ppp	0	4
1191	ppp	0	1
1192	ppp	0	0
1193	ppp	0	1
1194	ppp	0	4
1195	ppp	0	1
1196	ppp	0	5
1197	ppp	0	3
1198	ppp	0	0
1199	ppp	0	0
1200	ppp	0	0
1201	ppp	0	1
1202	ppp	0	0
1203	ppp	0	5
1204	ppp	0	0
1205	ppp	0	1
1206	ppp	0	1
1207	ppp	0	1
1208	ppp	0	5
1209	ppp	0	1
1210	ppp	0	1
1211	ppp	0	0
1212	ppp	0	4
1213	ppp	0	4
1214	ppp	0	2
1215	ppp	0	1
1216	ppp	0	2
1217	ppp	0	1
1218	ppp	0	4
1219	ppp	0	2
1220	ppp	0	0
1221	ppp	0	5
1222	ppp	0	5
1223	ppp	0	0
1224	ppp	0	3
1225	ppp	0	5
1226	ppp	0	0
1227	ppp	0	4
1228	ppp	0	1
1229	ppp	0	5
1230	ppp	0	3
1231	ppp	0	0
1232	ppp	0	4
1233	ppp	0	3
1234	ppp	0	4
1235	ppp	0	2
1236	ppp	0	1
1237	ppp	0	4
1238	ppp	0	3
1239	ppp	0	3
1240	ppp	0	3
1241	ppp	0	1
1242	ppp	0	4
1243	ppp	0	4
1244	ppp	0	1
1245	ppp	0	4
1246	ppp	0	2
1247	ppp	0	3
1248	ppp	0	0
1249	ppp	0	2
1250	ppp	0	3
1251	ppp	0	1
1252	ppp	0	5
1253	ppp	0	3
1254	ppp	0	5
1255	ppp	0	3
1256	ppp	0	5
1257	ppp	0	5
1258	ppp	0	3
1259	ppp	0	1
1260	ppp	0	2
1261	ppp	0	3
1262	ppp	0	3
1263	ppp	0	0
1264	ppp	0	2
1265	ppp	0	2
1266	ppp	0	5
1267	ppp	0	2
1268	ppp	0	0
1269	ppp	0	3
1270	ppp	0	2
1271	ppp	0	3
1272	ppp	0	1
1273	ppp	0	1
1274	ppp	0	4
1275	ppp	0	2
1276	ppp	0	2
1277	ppp	0	4
1278	ppp	0	1
1279	ppp	0	3
1280	ppp	0	4
1281	ppp	0	0
1282	ppp	0	3
1283	ppp	0	2
1284	ppp	0	0
1285	ppp	0	3
1286	ppp	0	3
1287	ppp	0	5
1288	ppp	0	2
1289	ppp	0	3
1290	ppp	0	1
1291	ppp	0	0
1292	ppp	0	2
1293	ppp	0	1
1294	ppp	0	3
1295	ppp	0	0
1296	ppp	0	2
1297	ppp	0	1
1298	ppp	0	0
1299	ppp	0	0
1300	ppp	0	3
1301	ppp	0	2
1302	ppp	0	2
1303	ppp	0	5
1304	ppp	0	5
1305	ppp	0	5
1306	ppp	0	0
1307	ppp	0	2
1308	ppp	0	0
1309	ppp	0	5
1310	ppp	0	1
1311	ppp	0	5
1312	ppp	0	5
1313	ppp	0	1
1314	ppp	0	2
1315	ppp	0	3
1316	ppp	0	1
1317	ppp	0	2
1318	ppp	0	5
1319	ppp	0	5
1320	ppp	0	1
1321	ppp	0	5
1322	ppp	0	2
1323	ppp	0	5
1324	ppp	0	5
1325	ppp	0	4
1326	ppp	0	3
1327	ppp	0	5
1328	ppp	0	4
1329	ppp	0	3
1330	ppp	0	3
1331	ppp	0	3
1332	ppp	0	3
1333	ppp	0	2
1334	ppp	0	0
1335	ppp	0	3
1336	ppp	0	5
1337	ppp	0	1
1338	ppp	0	4
1339	ppp	0	2
1340	ppp	0	3
1341	ppp	0	5
1342	ppp	0	0
1343	ppp	0	2
1344	ppp	0	1
1345	ppp	0	2
1346	ppp	0	4
1347	ppp	0	4
1348	ppp	0	2
1349	ppp	0	5
1350	ppp	0	1
1351	ppp	0	4
1352	ppp	0	2
1353	ppp	0	5
1354	ppp	0	4
1355	ppp	0	5
1356	ppp	0	4
1357	ppp	0	5
1358	ppp	0	2
1359	ppp	0	2
1360	ppp	0	1
1361	ppp	0	0
1362	ppp	0	4
